brand,model,price_in_pln,mileage,gearbox,engine_capacity,fuel_type,city,voivodeship,year
nissan,Nissan Qashqai 1.6 DIG-T N-Connecta,85500.0,169 000 km,manual,2 299 cm3,Diesel,Złocieniec,Zachodniopomorskie,2016
nissan,Nissan Juke 1.2 DIG-T Acenta,44700.0,169 000 km,manual,2 299 cm3,Diesel,Lublin,Lubelskie,2016
nissan,Nissan Juke,67000.0,56 980 km,manual,1 198 cm3,Benzyna,Bobrowniki,Śląskie,2016
nissan,Nissan Qashqai 1.6 DIG-T N-Connecta,67900.0,56 980 km,manual,1 198 cm3,Benzyna,Podanin,Wielkopolskie,2016
nissan,Nissan Pulsar,39900.0,73 834 km,manual,1 198 cm3,Benzyna,Święta Katarzyna,Dolnośląskie,2016
nissan,Nissan Juke,47900.0,73 834 km,manual,1 198 cm3,Benzyna,Jabłonna,Mazowieckie,2016
nissan,Nissan 370 Z,48700.0,185 000 km,manual,1 461 cm3,Diesel,Grodzisk Mazowiecki,Mazowieckie,2016
nissan,Nissan Juke,55000.0,185 000 km,manual,1 461 cm3,Diesel,Łódź,Łódzkie,2016
nissan,Nissan Qashqai 1.6 DIG-T Tekna,71900.0,177 000 km,manual,1 598 cm3,Diesel,Włocławek,Kujawsko-pomorskie,2016
nissan,Nissan Micra 0.9 IG-T N-Connecta,48900.0,177 000 km,manual,1 598 cm3,Diesel,Jędrzejów,Świętokrzyskie,2016
nissan,Nissan X-Trail 1.6 DCi Tekna 4WD 7os,70000.0,217 500 km,manual,1 197 cm3,Benzyna,Kraków,Małopolskie,2015
nissan,Nissan Qashqai 1.2 DIG-T Acenta,55990.0,217 500 km,manual,1 197 cm3,Benzyna,Struga,Dolnośląskie,2015
nissan,Nissan Pulsar,22900.0,56 000 km,manual,1 618 cm3,Benzyna,Bydgoszcz,Kujawsko-pomorskie,2017
nissan,Nissan Juke 1.5 dCi Acenta EU6,49900.0,56 000 km,manual,1 618 cm3,Benzyna,Będzin,Śląskie,2017
nissan,Nissan Navara,63000.0,80 000 km,manual,1 197 cm3,Benzyna,Kamień,Pomorskie,2015
nissan,Nissan Qashqai 1.2 DIG-T Tekna,76900.0,80 000 km,manual,1 197 cm3,Benzyna,Kraków,Małopolskie,2015
nissan,Nissan Juke 1.2 DIG-T Tekna,45900.0,25 000 km,manual,1 598 cm3,Benzyna,Imielin,Śląskie,2019
nissan,Nissan Juke 1.2 DIG-T Tekna,79000.0,25 000 km,manual,1 598 cm3,Benzyna,Wrocław,Dolnośląskie,2019
nissan,Nissan Qashqai 1.5 dCi N-Connecta,55000.0,149 000 km,manual,1 618 cm3,Benzyna,Warszawa,Mazowieckie,2016
nissan,Nissan Qashqai 1.6 DIG-T N-Tec,69900.0,149 000 km,manual,1 618 cm3,Benzyna,Warszawa,Mazowieckie,2016
nissan,Nissan Qashqai 1.3 DIG-T N-Motion,88850.0,35 189 km,manual,1 332 cm3,Benzyna,Gdańsk,Pomorskie,2019
nissan,Nissan Pulsar,43700.0,35 189 km,manual,1 332 cm3,Benzyna,Słupsk,Pomorskie,2019
nissan,Nissan X-Trail 1.6 DCi Tekna,35000.0,80 000 km,manual,1 598 cm3,Diesel,Biała Podlaska,Lubelskie,2018
nissan,Nissan Note 1.2 Acenta,28500.0,80 000 km,manual,1 598 cm3,Diesel,Staszów,Świętokrzyskie,2018
nissan,Nissan Qashqai 1.2 DIG-T Acenta EU6,66000.0,178 000 km,manual,1 198 cm3,Benzyna,Baszkówka,Mazowieckie,2015
nissan,Nissan Qashqai 1.2 DIG-T N-Connecta EU6,39900.0,178 000 km,manual,1 198 cm3,Benzyna,Rybnik,Śląskie,2015
nissan,Nissan Qashqai,66900.0,46 000 km,manual,1 197 cm3,Benzyna,Stary Sącz,Małopolskie,2017
nissan,Nissan X-Trail 1.6 DCi Tekna 4WD,68800.0,46 000 km,manual,1 197 cm3,Benzyna,Sosnowiec,Śląskie,2017
nissan,Nissan Pulsar 1.2 DIG-T Tekna,42900.0,93 000 km,manual,1 197 cm3,Benzyna,Rzeszów,Podkarpackie,2016
nissan,Nissan Qashqai,52600.0,93 000 km,manual,1 197 cm3,Benzyna,Białystok,Podlaskie,2016
nissan,Nissan Qashqai,70000.0,179 000 km,manual,1 598 cm3,Diesel,Opalenica,Wielkopolskie,2017
nissan,Nissan Qashqai,54900.0,179 000 km,manual,1 598 cm3,Diesel,Jaworzno,Śląskie,2017
nissan,Nissan Qashqai,59900.0,195 000 km,manual,1 598 cm3,Diesel,Trzebinia,Małopolskie,2015
nissan,Nissan Qashqai,84900.0,195 000 km,manual,1 598 cm3,Diesel,Puławy,Lubelskie,2015
nissan,Nissan Qashqai 1.2 DIG-T Tekna,62900.0,97 000 km,manual,1 197 cm3,Benzyna,Ostrowiec Świętokrzyski,Świętokrzyskie,2015
nissan,Nissan Qashqai 1.2 DIG-T N-Tec,68900.0,97 000 km,manual,1 197 cm3,Benzyna,Kołobrzeg,Zachodniopomorskie,2015
nissan,Nissan Juke 1.6 Bose Personal Edition,52800.0,199 000 km,manual,1 461 cm3,Diesel,Piotrków Trybunalski,Łódzkie,2019
nissan,Nissan Note 1.2 Visia klm EU6,34990.0,199 000 km,manual,1 461 cm3,Diesel,Antoniew,Łódzkie,2019
nissan,Nissan Qashqai 1.6 DIG-T Acenta,62800.0,131 000 km,manual,1 461 cm3,Diesel,Żyrardów,Mazowieckie,2016
nissan,Nissan Juke,39900.0,131 000 km,manual,1 461 cm3,Diesel,Nowa Kornica,Mazowieckie,2016
nissan,Nissan Qashqai 1.5 dCi Visia,53700.0,137 500 km,manual,1 197 cm3,Benzyna,Poręba,Śląskie,2016
nissan,Nissan Juke,44900.0,137 500 km,manual,1 197 cm3,Benzyna,Marki,Mazowieckie,2016
nissan,Nissan X-Trail 1.6 DCi Acenta 2WD,66900.0,83 900 km,manual,1 197 cm3,Benzyna,Świdnik,Lubelskie,2017
nissan,Nissan Qashqai 1.6 DCi Tekna,53900.0,83 900 km,manual,1 197 cm3,Benzyna,Krotoszyn,Wielkopolskie,2017
nissan,Nissan Juke 1.2 DIG-T Edition,42900.0,39 000 km,manual,1 197 cm3,Benzyna,Łochów,Mazowieckie,2017
nissan,Nissan Juke 1.2 DIG-T Acenta,46500.0,39 000 km,manual,1 197 cm3,Benzyna,Suchy Las,Wielkopolskie,2017
nissan,Nissan Qashqai 1.6 DCi N-Connecta EU6,64300.0,84 572 km,manual,1 197 cm3,Benzyna,Wągrowiec,Wielkopolskie,2016
nissan,Nissan Navara,89900.0,84 572 km,manual,1 197 cm3,Benzyna,Warszawa,Mazowieckie,2016
nissan,Nissan Qashqai 1.2 DIG-T Acenta,59000.0,59 000 km,manual,1 197 cm3,Benzyna,Wałbrzych,Dolnośląskie,2015
nissan,Nissan Qashqai 1.5 dCi Visia EU6,55500.0,59 000 km,manual,1 197 cm3,Benzyna,Lipno,Kujawsko-pomorskie,2015
nissan,Nissan Qashqai 1.6 DIG-T N-Connecta,85500.0,50 000 km,manual,1 598 cm3,Benzyna,Dębica,Podkarpackie,2018
