dmr_make,dmr_model,age_band,band_years,approx_age_years,price_bracket_id,price_bracket_label,entry_price_dkk,entry_price_reference_km,exit_age_band,hold_years,shorter_than_6yr_horizon,horizon_available,resale_price_dkk,mileage_adjustment_factor,depreciation_dkk,depreciation_available,fuel_total_dkk,ejerafgift_total_dkk,repair_total_dkk,tco_total_dkk,tco_per_year,running_cost_per_year,standardized_pass_rate,raw_pass_rate,repair_burden_index,median_annual_fuel_cost_dkk,median_annual_ejerafgift_dkk,engagement_score,reliability_unstable,meets_stability_floor,dk_vehicle_count,n_nt_tests,price_n_listings,price_pooled_at_brand,price_calibration_factor,price_confidence,donor_model,excluded_from_rank,excluded_from_running_cost_rank,exclusion_reason,is_hybrid,is_diesel_dominant,cost_rank_in_group,cost_tier,value_for_money_score,value_for_money_weight_cost,value_for_money_weight_engagement,value_for_money_rank_in_group,value_for_money_tier,running_cost_rank_overall,running_cost_tier
FORD,FOCUS STATIONSVOGN,4,2010-2013,14.5,1,"Up to 50,000 DKK",39644,207833,,,,False,,,,False,,,,,18802,18802,0.5802,0.5706,1.4415,11557.268722466959,2920.0,0.4584,False,True,1793,852885,515,False,0.6677,high,,False,False,,False,True,41,B,0.6,0.5,0.5,24,B,359,B
HYUNDAI,IX20,2,2017-2019,8.0,2,"50,000-90,000 DKK",77314,139375,4,6.5,False,True,50971,0.8906,26343,True,90909,16770,10446,144468,22226,18173,0.6753,0.7441,0.5357,13986.033519553073,2580.0,0.385,False,True,403,40832,131,False,0.6677,high,,False,False,,False,False,82,B,0.3525,0.5,0.5,117,C,339,B
HYUNDAI,IX20,3,2014-2016,11.0,2,"50,000-90,000 DKK",68634,139375,4,3.5,True,True,60992,1.0657,7642,True,48951,9030,11657,77280,22080,19897,0.5354,0.5905,1.1102,13986.033519553073,2580.0,0.387,False,True,761,35054,131,False,0.6677,high,,False,False,,False,False,80,B,0.3633,0.5,0.5,113,C,405,C
HYUNDAI,IX20,4,2010-2013,14.5,2,"50,000-90,000 DKK",57231,207833,,,,False,,,,False,,,,,21067,21067,0.5098,0.5462,1.3869,13986.033519553073,2920.0,0.3731,False,True,477,7129,131,False,0.6677,high,,False,False,,False,False,65,B,0.3813,0.5,0.5,108,C,437,C
AUDI,A3 Limousine,1,2020-2022,5.0,3,"90,000-150,000 DKK",134255,105250,3,6.0,False,True,86872,0.8002,47383,True,67058,9600,7501,131542,21924,14026,0.8761,0.8708,0.4167,11176.339285714288,1600.0,0.7009,False,True,138,329089,24,False,0.7098,low,,False,False,,False,False,13,A,0.8782,0.5,0.5,2,S,126,A
AUDI,A3 Limousine,2,2017-2019,8.0,3,"90,000-150,000 DKK",134255,139375,4,6.5,False,True,52378,0.8906,81877,True,75337,10400,13094,180709,27801,15205,0.8258,0.8129,0.6715,11590.277777777777,1600.0,0.7529,False,True,506,434870,24,False,0.7098,low,,False,False,,False,False,65,B,0.6975,0.5,0.5,17,A,192,B
AUDI,A3 Limousine,3,2014-2016,11.0,3,"90,000-150,000 DKK",108559,139375,4,3.5,True,True,62675,1.0657,45884,True,41137,6860,14691,108572,31021,17911,0.729,0.7047,1.3991,11753.521126760563,1960.0,0.7558,False,True,795,330699,24,False,0.7098,low,,False,False,,False,True,88,C,0.605,0.5,0.5,36,A,331,B
AUDI,A3 Limousine,4,2010-2013,14.5,2,"50,000-90,000 DKK",58810,207833,,,,False,,,,False,,,,,20950,20950,0.6368,0.6108,2.4728,10752.04918032787,2780.0,0.7609,False,True,86,329091,24,False,0.6677,low,,False,False,,False,True,62,B,0.7626,0.5,0.5,8,S,436,C
VOLVO,V90,1,2020-2022,5.0,5,"Above 250,000 DKK",561433,105250,3,6.0,False,True,239201,0.8002,322232,True,35679,5520,7418,370849,61808,8103,0.8608,0.8482,0.4121,5946.555819477435,920.0,0.6813,False,True,621,33484,216,False,0.7098,high,,False,False,,True,False,37,B,0.5185,0.5,0.5,28,B,10,S
VOLVO,V90,2,2017-2019,8.0,5,"Above 250,000 DKK",352677,139375,4,,False,True,,,,False,,,,,17842,17842,0.822,0.8038,0.568,11817.567567567568,4320.0,0.6377,False,True,739,6265,216,False,0.7098,high,,True,False,no_exit_band_data,False,True,,,,,,,,328,B
VOLVO,V90,3,2014-2016,11.0,5,"Above 250,000 DKK",298916,139375,4,,True,True,,,,False,,,,,22580,22580,,0.5,1.8,12860.29411764706,4320.0,0.6997,True,False,116,6,216,False,0.7098,high,,True,True,no_exit_band_data,False,True,,,,,,,,,
HYUNDAI,I40,2,2017-2019,8.0,3,"90,000-150,000 DKK",94144,139375,4,6.5,False,True,54582,0.8906,39562,True,78584,23400,11191,152737,23498,17412,0.7661,0.7319,0.5739,12089.861751152073,3600.0,0.4917,False,True,133,39346,267,False,0.6677,high,,False,False,,False,True,24,A,0.5924,0.5,0.5,42,B,308,B
HYUNDAI,I40,3,2014-2016,11.0,2,"50,000-90,000 DKK",81077,139375,4,3.5,True,True,65313,1.0657,15764,True,39409,10220,9337,74730,21351,16847,0.6725,0.6469,0.8892,11259.656652360512,2920.0,0.3444,False,True,783,24245,267,False,0.6677,high,,False,False,,False,True,72,B,0.3058,0.5,0.5,124,C,273,B
HYUNDAI,I40,4,2010-2013,14.5,2,"50,000-90,000 DKK",61285,207833,,,,False,,,,False,,,,,18033,18033,0.6059,0.5912,1.0985,11817.567567567568,2920.0,0.439,True,False,484,1634,267,False,0.6677,high,,True,True,reliability_unstable,False,True,,,,,,,,,
OPEL,CORSA,1,2020-2022,5.0,3,"90,000-150,000 DKK",123144,105250,3,6.0,False,True,40240,0.8002,82904,True,63380,9120,8692,164096,27349,13532,0.7764,0.7867,0.4829,10563.291139240508,1520.0,0.2668,False,True,5803,657542,1438,False,0.7098,high,,False,False,,False,False,63,B,0.2731,0.5,0.5,106,C,107,A
OPEL,CORSA,2,2017-2019,8.0,2,"50,000-90,000 DKK",74063,139375,4,6.5,False,True,31274,0.8906,42789,True,81364,10400,19410,153963,23687,17104,0.643,0.6546,0.9954,12517.500000000002,1600.0,0.4516,False,True,4411,893807,1438,False,0.6677,high,,False,False,,False,False,105,C,0.3489,0.5,0.5,119,C,291,B
OPEL,CORSA,3,2014-2016,11.0,2,"50,000-90,000 DKK",50285,139375,4,3.5,True,True,37423,1.0657,12862,True,43811,6160,12894,75728,21636,17962,0.5726,0.5848,1.228,12517.500000000002,1760.0,0.4373,False,True,7154,826662,1438,False,0.6677,high,,False,False,,False,False,76,B,0.4388,0.5,0.5,98,B,334,B
OPEL,CORSA,4,2010-2013,14.5,1,"Up to 50,000 DKK",35115,207833,,,,False,,,,False,,,,,19114,19114,0.5238,0.5388,1.5271,12772.959183673469,1760.0,0.453,False,True,10276,728956,1438,False,0.6677,high,,False,False,,False,False,45,B,0.56,0.5,0.5,29,B,371,B
OPEL,ASTRA,1,2020-2022,5.0,3,"90,000-150,000 DKK",138973,105250,3,6.0,False,True,49944,0.8002,89029,True,58676,9120,6824,163649,27275,12437,0.8262,0.8159,0.3791,9779.296875,1520.0,0.3961,False,True,486,386690,3215,False,0.7098,high,,False,False,,False,False,62,B,0.3403,0.5,0.5,90,C,67,A
OPEL,ASTRA,2,2017-2019,8.0,3,"90,000-150,000 DKK",90162,139375,4,6.5,False,True,38153,0.8906,52009,True,73301,10400,13046,148755,22885,14884,0.7257,0.7134,0.669,11277.027027027028,1600.0,0.6748,False,True,6785,614076,3215,False,0.6677,high,,False,False,,False,False,17,A,0.8445,0.5,0.5,5,S,168,B
OPEL,ASTRA,3,2014-2016,11.0,2,"50,000-90,000 DKK",62412,139375,4,3.5,True,True,45654,1.0657,16758,True,41361,6160,10416,74695,21341,16554,0.654,0.6412,0.992,11817.567567567568,1760.0,0.6263,False,True,5188,628012,3215,False,0.6677,high,,False,False,,False,False,71,B,0.6655,0.5,0.5,25,A,257,B
OPEL,ASTRA,4,2010-2013,14.5,1,"Up to 50,000 DKK",42839,207833,,,,False,,,,False,,,,,21920,21920,0.566,0.5578,1.5284,14555.232558139538,2780.0,0.4866,False,True,2314,651650,3215,False,0.6677,high,,False,False,,False,False,66,C,0.48,0.5,0.5,47,B,456,C
RENAULT,TWINGO,1,2020-2022,5.0,2,"50,000-90,000 DKK",60065,105250,3,6.0,False,True,26710,0.8002,33355,True,65738,9120,7477,115690,19282,13722,0.7448,0.7906,0.4154,10956.288784187545,1520.0,0.3388,False,True,18,14652,94,False,0.6677,medium,,True,True,insufficient_dk_fleet,False,False,,,,,,,,,
RENAULT,TWINGO,2,2017-2019,8.0,1,"Up to 50,000 DKK",48007,139375,4,6.5,False,True,19299,0.8906,28708,True,68373,5980,13190,116251,17885,13468,0.6349,0.6975,0.6764,10518.90756302521,920.0,0.3235,False,True,617,29416,94,False,0.6677,medium,,False,False,,False,False,32,B,0.4133,0.5,0.5,56,C,105,A
RENAULT,TWINGO,3,2014-2016,11.0,1,"Up to 50,000 DKK",33378,139375,4,3.5,True,True,23093,1.0657,10285,True,36816,3220,13078,63399,18114,15175,0.5249,0.577,1.2455,10518.90756302521,920.0,0.3643,False,True,2682,23685,94,False,0.6677,medium,,False,False,,False,False,34,B,0.46,0.5,0.5,49,B,190,B
RENAULT,TWINGO,4,2010-2013,14.5,1,"Up to 50,000 DKK",21669,207833,,,,False,,,,False,,,,,16849,16849,0.5011,0.5363,1.5507,11277.027027027028,920.0,0.468,False,True,4128,30579,94,False,0.6677,medium,,False,False,,False,False,17,A,0.78,0.5,0.5,4,S,274,B
CITROËN,GRAND C4 PICASSO,2,2017-2019,8.0,2,"50,000-90,000 DKK",89364,139375,4,6.5,False,True,34621,0.8906,54743,True,68211,18070,22840,163864,25210,16788,0.6275,0.5961,1.1713,10493.999999999998,2780.0,0.3353,True,False,1890,864,1252,True,0.6677,low,,True,True,reliability_unstable,False,True,,,,,,,,,
CITROËN,GRAND C4 PICASSO,3,2014-2016,11.0,2,"50,000-90,000 DKK",57817,139375,4,3.5,True,True,41428,1.0657,16389,True,36729,9730,17447,80295,22941,18259,0.5356,0.5076,1.6616,10493.999999999998,2780.0,0.4567,False,True,2637,8680,1252,True,0.6677,low,,False,False,,False,True,95,B,0.3921,0.5,0.5,105,C,343,B
CITROËN,GRAND C4 PICASSO,4,2010-2013,14.5,1,"Up to 50,000 DKK",38873,207833,,,,False,,,,False,,,,,24588,24588,0.4878,0.4741,1.988,13664.062499999998,4960.0,0.2593,False,True,1819,9288,1252,True,0.6677,low,,False,False,,False,True,74,D,0.06,0.5,0.5,76,D,497,D
TOYOTA,COROLLA,1,2020-2022,5.0,4,"150,000-250,000 DKK",195632,105250,3,6.0,False,True,67500,0.8002,128132,True,55840,8400,3920,196292,32715,11360,0.8943,0.8902,0.2178,9306.691449814129,1400.0,0.315,False,True,3481,66683,985,False,0.7098,high,,False,False,,True,False,27,B,0.3902,0.5,0.5,60,C,47,S
TOYOTA,COROLLA,2,2017-2019,8.0,4,"150,000-250,000 DKK",157347,139375,4,6.5,False,True,37714,0.8906,119633,True,48867,7800,11638,187937,28913,10508,,0.7949,0.5968,7518.01801801802,1200.0,0.3174,True,False,1855,312,985,False,0.7098,high,,True,True,reliability_unstable,True,False,,,,,,,,,
TOYOTA,COROLLA,3,2014-2016,11.0,2,"50,000-90,000 DKK",84351,139375,4,3.5,True,True,45129,1.0657,39222,True,74125,32690,9453,155490,44426,33220,0.7024,0.6852,0.9003,21178.6051212938,9340.0,0.4671,True,False,2,880,985,False,0.6677,high,,True,True,insufficient_dk_fleet,False,False,,,,,,,,,
TOYOTA,COROLLA,4,2010-2013,14.5,1,"Up to 50,000 DKK",42346,207833,,,,False,,,,False,,,,,21529,21529,0.6355,0.6238,1.2364,12860.29411764706,4960.0,0.3434,False,True,8,62064,985,False,0.6677,high,,True,True,insufficient_dk_fleet,False,True,,,,,,,,,
TOYOTA,AVENSIS,2,2017-2019,8.0,3,"90,000-150,000 DKK",140183,139375,4,6.5,False,True,62715,0.8906,77468,True,104312,22620,11642,216042,33237,21319,0.8235,0.7761,0.597,16048.076923076924,3480.0,0.6422,False,True,1027,39536,545,False,0.7098,high,,False,False,,False,False,103,C,0.437,0.5,0.5,77,B,447,C
TOYOTA,AVENSIS,3,2014-2016,11.0,3,"90,000-150,000 DKK",106962,139375,4,3.5,True,True,75045,1.0657,31917,True,56898,12180,9591,110586,31596,22477,0.7405,0.7009,0.9134,16256.493506493509,3480.0,0.6435,False,True,2510,53471,545,False,0.7098,high,,False,False,,False,False,92,C,0.4874,0.5,0.5,65,B,466,C
TOYOTA,AVENSIS,4,2010-2013,14.5,2,"50,000-90,000 DKK",70417,207833,,,,False,,,,False,,,,,23936,23936,0.6472,0.6169,1.24,16256.493506493509,3960.0,0.6413,False,True,1352,89398,545,False,0.6677,high,,False,False,,False,False,110,C,0.5396,0.5,0.5,59,B,487,D
DACIA,Logan MCV,1,2020-2022,5.0,1,"Up to 50,000 DKK",39362,105250,3,6.0,False,True,30265,0.8002,9097,True,72216,9600,6991,97905,16317,14801,0.7625,0.7451,0.3884,12036.057692307691,1600.0,0.3759,False,True,357,24061,20,False,0.6677,low,,False,False,,False,False,14,A,0.62,0.5,0.5,17,A,164,B
DACIA,Logan MCV,2,2017-2019,8.0,1,"Up to 50,000 DKK",39362,139375,4,,False,True,,,,False,,,,,15713,15713,0.6902,0.6704,0.5604,12272.058823529414,1760.0,0.312,False,True,1635,25958,20,False,0.6677,low,,True,False,no_exit_band_data,False,False,,,,,,,,216,B
DACIA,Logan MCV,3,2014-2016,11.0,1,"Up to 50,000 DKK",37820,139375,4,,True,True,,,,False,,,,,14015,14015,0.6287,0.6207,0.6933,9975.28517110266,1960.0,0.312,False,True,2315,4838,20,False,0.6677,low,,True,False,no_exit_band_data,False,True,,,,,,,,122,A
PEUGEOT,5008,1,2020-2022,5.0,5,"Above 250,000 DKK",250764,105250,3,6.0,False,True,77036,0.8002,173728,True,69039,20280,9241,272288,45381,16427,0.7878,0.7775,0.5134,11506.578947368418,3380.0,0.4196,False,True,695,41590,321,False,0.7098,high,,False,False,,False,True,18,B,0.4074,0.5,0.5,40,C,251,B
PEUGEOT,5008,2,2017-2019,8.0,4,"150,000-250,000 DKK",189826,139375,4,6.5,False,True,39459,0.8906,150367,True,73188,21970,23145,268669,41334,18200,0.6093,0.5861,1.1869,11259.656652360512,3380.0,0.4337,False,True,2119,22110,321,False,0.7098,high,,False,False,,False,True,68,C,0.189,0.5,0.5,79,D,340,B
PEUGEOT,5008,3,2014-2016,11.0,3,"90,000-150,000 DKK",96268,139375,4,3.5,True,True,47217,1.0657,49051,True,43109,13860,17240,123260,35217,21203,0.5403,0.5108,1.6419,12316.901408450702,3960.0,0.3738,False,True,353,23824,321,False,0.6677,high,,False,False,,False,True,110,D,0.1303,0.5,0.5,120,D,442,C
PEUGEOT,5008,4,2010-2013,14.5,1,"Up to 50,000 DKK",44305,207833,,,,False,,,,False,,,,,24785,24785,0.5036,0.48,1.9812,13880.952380952382,4960.0,0.2968,False,True,913,7859,321,False,0.6677,high,,False,False,,False,True,75,D,0.0867,0.5,0.5,75,D,499,D
AUDI,Q3,1,2020-2022,5.0,5,"Above 250,000 DKK",540214,105250,3,6.0,False,True,124709,0.8002,415505,True,41609,5520,6993,469627,78271,9020,0.8833,0.8836,0.3885,6934.903047091413,920.0,0.4057,False,True,1530,164151,486,True,0.7098,low,,False,False,,True,False,45,C,0.1481,0.5,0.5,53,D,21,S
AUDI,Q3,2,2017-2019,8.0,5,"Above 250,000 DKK",252018,139375,4,6.5,False,True,108000,0.8906,144018,True,85646,21190,13999,264853,40747,18590,0.8094,0.804,0.7179,13176.315789473685,3260.0,0.6203,False,True,1251,166545,486,True,0.7098,low,,False,False,,False,False,8,A,0.6852,0.5,0.5,8,A,353,B
AUDI,Q3,3,2014-2016,11.0,4,"150,000-250,000 DKK",155842,139375,4,3.5,True,True,129232,1.0657,26610,True,50943,9030,12028,98611,28175,20572,0.7365,0.7245,1.1455,14555.232558139538,2580.0,0.6756,False,True,764,76253,486,True,0.7098,low,,False,False,,False,False,8,S,0.8476,0.5,0.5,5,S,425,C
AUDI,Q3,4,2010-2013,14.5,3,"90,000-150,000 DKK",121263,207833,,,,False,,,,False,,,,,25194,25194,0.7022,0.6928,1.37,15523.668639053254,5560.0,0.6788,False,True,264,3265,486,True,0.7098,low,,False,False,,False,True,37,B,0.7689,0.5,0.5,10,S,503,D
TOYOTA,AVENSIS STW,2,2017-2019,8.0,4,"150,000-250,000 DKK",151663,139375,4,6.5,False,True,65398,0.8906,86265,True,78584,30160,11642,206650,31792,18521,0.8235,0.7761,0.597,12089.861751152073,4640.0,0.5541,False,True,1,39536,178,False,0.7098,high,,True,True,insufficient_dk_fleet,False,True,,,,,,,,,
TOYOTA,AVENSIS STW,3,2014-2016,11.0,3,"90,000-150,000 DKK",112830,139375,4,3.5,True,True,78256,1.0657,34574,True,46383,13860,9591,104408,29831,19953,0.7405,0.7009,0.9134,13252.34845799362,3960.0,0.5333,False,True,8,53471,178,False,0.7098,high,,True,True,insufficient_dk_fleet,False,True,,,,,,,,,
TOYOTA,AVENSIS STW,4,2010-2013,14.5,2,"50,000-90,000 DKK",73430,207833,,,,False,,,,False,,,,,24510,24510,0.6472,0.6169,1.24,16470.394736842107,4320.0,0.5641,False,True,2723,89398,178,False,0.6677,high,,False,False,,False,False,118,C,0.4604,0.5,0.5,91,B,496,D
NISSAN,JUKE,1,2020-2022,5.0,4,"150,000-250,000 DKK",193091,105250,3,6.0,False,True,64402,0.8002,128689,True,73273,9600,6718,218280,36380,14932,0.8056,0.8188,0.3732,12212.195121951221,1600.0,0.4942,False,True,954,318538,302,False,0.7098,high,,False,False,,False,False,49,B,0.3537,0.5,0.5,65,C,173,B
NISSAN,JUKE,2,2017-2019,8.0,3,"90,000-150,000 DKK",122122,139375,4,6.5,False,True,57956,0.8906,64166,True,92987,18070,15963,191185,29413,19542,0.6707,0.6828,0.8186,14305.714285714286,2780.0,0.5891,False,True,335,425229,302,False,0.7098,high,,False,False,,False,False,74,B,0.4832,0.5,0.5,68,B,395,C
NISSAN,JUKE,3,2014-2016,11.0,2,"50,000-90,000 DKK",80479,139375,4,3.5,True,True,69351,1.0657,11128,True,48951,9030,14259,83369,23820,20640,0.5673,0.5683,1.358,13986.033519553073,2580.0,0.5881,False,True,883,290892,302,False,0.6677,high,,False,False,,False,False,108,C,0.5036,0.5,0.5,74,B,428,C
NISSAN,JUKE,4,2010-2013,14.5,2,"50,000-90,000 DKK",65074,207833,,,,False,,,,False,,,,,22670,22670,0.5344,0.5329,1.6331,14991.017964071858,2780.0,0.6714,False,True,547,49473,302,False,0.6677,high,,False,False,,False,False,90,B,0.6331,0.5,0.5,30,A,469,C
MERCEDES-BENZ,CLA,1,2020-2022,5.0,5,"Above 250,000 DKK",413750,105250,3,6.0,False,True,150999,0.8002,262751,True,62964,9600,11111,346426,57738,13946,0.8336,0.8256,0.6173,10493.999999999998,1600.0,0.594,False,True,632,94884,357,False,0.7098,high,,False,False,,False,False,32,B,0.4167,0.5,0.5,38,B,118,A
MERCEDES-BENZ,CLA,2,2017-2019,8.0,5,"Above 250,000 DKK",255271,139375,4,6.5,False,True,154752,0.8906,100519,True,83592,21190,18981,224282,34505,19040,0.7829,0.7669,0.9734,12860.29411764706,3260.0,0.6998,False,True,763,70093,357,False,0.7098,high,,False,False,,False,False,2,S,0.8981,0.5,0.5,2,S,368,B
MERCEDES-BENZ,CLA,3,2014-2016,11.0,4,"150,000-250,000 DKK",188695,139375,4,3.5,True,True,185176,1.0657,3519,True,39409,10220,14557,67705,19344,18339,0.7362,0.7233,1.3864,11259.656652360512,2920.0,0.699,False,True,621,14183,357,False,0.7098,high,,False,False,,False,True,1,S,0.9207,0.5,0.5,3,S,347,B
MERCEDES-BENZ,CLA,4,2010-2013,14.5,4,"150,000-250,000 DKK",173757,207833,,,,False,,,,False,,,,,15733,15733,,,,13152.695808052951,2580.0,0.7544,True,False,14,0,357,False,0.7098,high,,True,True,insufficient_dk_fleet,False,False,,,,,,,,,
CITROËN,C4 PICASSO,2,2017-2019,8.0,3,"90,000-150,000 DKK",108719,139375,4,6.5,False,True,32118,0.8906,76601,True,64839,18070,14093,173603,26708,14923,0.7036,0.7124,0.7227,9975.28517110266,2780.0,0.4014,False,True,738,10330,77,False,0.7098,medium,,False,False,,False,True,55,B,0.3782,0.5,0.5,85,C,172,B
CITROËN,C4 PICASSO,3,2014-2016,11.0,2,"50,000-90,000 DKK",59915,139375,4,3.5,True,True,38432,1.0657,21483,True,36729,9730,12512,80454,22987,16849,0.5692,0.5748,1.1916,10493.999999999998,2780.0,0.4906,True,False,643,1263,77,False,0.6677,medium,,True,True,reliability_unstable,False,True,,,,,,,,,
CITROËN,C4 PICASSO,4,2010-2013,14.5,1,"Up to 50,000 DKK",36062,207833,,,,False,,,,False,,,,,18910,18910,0.4753,0.4778,1.8785,10493.999999999998,2780.0,0.3643,True,False,534,609,77,False,0.6677,medium,,True,True,reliability_unstable,False,True,,,,,,,,,
VOLVO,XC90,1,2020-2022,5.0,5,"Above 250,000 DKK",626306,105250,3,6.0,False,True,187704,0.8002,438602,True,46794,5520,7403,498320,83053,9953,0.8568,0.8454,0.4113,7799.065420560748,920.0,0.6856,False,True,477,67785,433,False,0.7098,high,,False,False,,True,False,47,C,0.463,0.5,0.5,34,B,30,S
VOLVO,XC90,2,2017-2019,8.0,5,"Above 250,000 DKK",458207,139375,4,6.5,False,True,99968,0.8906,358239,True,97444,43680,12800,512163,78794,23681,0.8068,0.7833,0.6564,14991.428571428569,6720.0,0.6608,False,True,449,41869,433,False,0.7098,high,,False,False,,False,True,46,C,0.3889,0.5,0.5,43,C,483,D
VOLVO,XC90,3,2014-2016,11.0,4,"150,000-250,000 DKK",234563,139375,4,3.5,True,True,119621,1.0657,114942,True,53385,24780,12535,205642,58755,25914,0.7082,0.6645,1.1938,15252.906976744187,7080.0,0.6558,False,True,427,41360,433,False,0.7098,high,,False,False,,False,True,83,D,0.3476,0.5,0.5,66,C,510,D
VOLVO,XC90,4,2010-2013,14.5,3,"90,000-150,000 DKK",112245,207833,,,,False,,,,False,,,,,39504,39504,0.6504,0.6068,1.7872,21862.499999999996,12280.0,0.6288,False,True,117,52865,433,False,0.7098,high,,False,False,,False,True,120,D,0.3361,0.5,0.5,93,C,533,D
AUDI,A3 CABRIOLET,1,2020-2022,5.0,3,"90,000-150,000 DKK",138421,105250,3,6.0,False,True,90157,0.8002,48264,True,72216,9600,7501,137581,22930,14886,0.8761,0.8708,0.4167,12036.057692307691,1600.0,0.6464,False,True,292,329089,26,False,0.7098,low,,False,False,,False,False,18,A,0.8025,0.5,0.5,7,S,169,B
AUDI,A3 CABRIOLET,2,2017-2019,8.0,3,"90,000-150,000 DKK",138421,139375,4,6.5,False,True,55789,0.8906,82632,True,83024,13650,13094,192401,29600,16887,0.8258,0.8129,0.6715,12772.959183673469,2100.0,0.6573,False,True,430,434870,26,False,0.7098,low,,False,False,,False,False,79,B,0.5546,0.5,0.5,49,B,277,B
AUDI,A3 CABRIOLET,3,2014-2016,11.0,3,"90,000-150,000 DKK",112664,139375,4,3.5,True,True,66757,1.0657,45907,True,43811,3220,14691,107629,30751,17635,0.729,0.7047,1.3991,12517.500000000002,920.0,0.6637,False,True,604,330699,26,False,0.7098,low,,False,False,,False,False,85,C,0.5504,0.5,0.5,52,B,317,B
AUDI,A3 CABRIOLET,4,2010-2013,14.5,2,"50,000-90,000 DKK",62640,207833,,,,False,,,,False,,,,,25329,25329,0.6368,0.6108,2.4728,14991.017964071858,2920.0,0.4977,False,True,93,329091,26,False,0.6677,low,,False,False,,False,False,124,C,0.3561,0.5,0.5,114,C,506,D
CITROËN,C3,1,2020-2022,5.0,3,"90,000-150,000 DKK",132443,105250,3,6.0,False,True,42472,0.8002,89971,True,67058,9120,6694,172843,28807,13812,0.7912,0.8157,0.3719,11176.339285714288,1520.0,0.3382,False,True,10965,224597,394,False,0.7098,high,,False,False,,False,False,71,B,0.2731,0.5,0.5,107,C,113,A
CITROËN,C3,2,2017-2019,8.0,2,"50,000-90,000 DKK",86969,139375,4,6.5,False,True,29537,0.8906,57432,True,69542,9880,14976,151830,23358,14523,0.6476,0.6818,0.768,10698.717948717951,1520.0,0.3386,False,True,11807,167733,394,False,0.6677,high,,False,False,,False,False,100,C,0.1978,0.5,0.5,134,D,155,A
CITROËN,C3,3,2014-2016,11.0,2,"50,000-90,000 DKK",53075,139375,4,3.5,True,True,35343,1.0657,17732,True,34913,4060,13210,69915,19976,14910,0.5476,0.5677,1.2581,9975.28517110266,1160.0,0.5058,False,True,8094,184209,394,False,0.6677,high,,False,False,,False,True,40,A,0.6691,0.5,0.5,23,A,171,B
CITROËN,C3,4,2010-2013,14.5,1,"Up to 50,000 DKK",33164,207833,,,,False,,,,False,,,,,17672,17672,0.4977,0.5185,1.6388,9975.28517110266,2780.0,0.3428,False,True,7378,154590,394,False,0.6677,high,,False,False,,False,True,30,B,0.4533,0.5,0.5,52,B,321,B
PEUGEOT,308,1,2020-2022,5.0,3,"90,000-150,000 DKK",146065,105250,3,6.0,False,True,40057,0.8002,106008,True,51441,14640,8366,180456,30076,12408,0.8111,0.794,0.4648,8573.529411764704,2440.0,0.6018,False,True,1770,102601,1144,False,0.7098,high,,False,False,,False,True,81,B,0.4748,0.5,0.5,69,B,66,A
PEUGEOT,308,2,2017-2019,8.0,2,"50,000-90,000 DKK",71810,139375,4,6.5,False,True,27185,0.8906,44625,True,54482,15860,15805,130771,20119,13253,0.7075,0.6892,0.8105,8381.78913738019,2440.0,0.5311,False,True,7555,148562,1144,False,0.6677,high,,False,False,,False,True,46,B,0.6871,0.5,0.5,21,A,98,A
PEUGEOT,308,3,2014-2016,11.0,2,"50,000-90,000 DKK",50057,139375,4,3.5,True,True,32530,1.0657,17527,True,29336,6860,12850,66573,19021,14013,0.5967,0.585,1.2238,8381.78913738019,1960.0,0.4973,False,True,8300,135331,1144,False,0.6677,high,,False,False,,False,True,25,A,0.7086,0.5,0.5,16,A,120,A
PEUGEOT,308,4,2010-2013,14.5,1,"Up to 50,000 DKK",30524,207833,,,,False,,,,False,,,,,21414,21414,0.5163,0.5125,1.7124,12316.901408450702,3960.0,0.3338,False,True,4026,123070,1144,False,0.6677,high,,False,False,,False,True,64,C,0.22,0.5,0.5,71,D,448,C
VOLKSWAGEN,PASSAT,1,2020-2022,5.0,4,"150,000-250,000 DKK",222095,105250,3,6.0,False,True,86432,0.8002,135663,True,40379,6840,6197,189079,31513,8903,0.8737,0.8441,0.3443,6729.8387096774195,1140.0,0.4604,False,True,1367,129070,2137,False,0.7098,high,,False,False,,True,False,21,A,0.5,0.5,0.5,43,B,18,S
VOLKSWAGEN,PASSAT,2,2017-2019,8.0,4,"150,000-250,000 DKK",158731,139375,4,6.5,False,True,50425,0.8906,108306,True,81364,15860,11392,216921,33373,16710,0.8128,0.7686,0.5842,12517.500000000002,2440.0,0.6686,False,True,8490,176131,2137,False,0.7098,high,,False,False,,False,False,35,B,0.6585,0.5,0.5,16,A,266,B
VOLKSWAGEN,PASSAT,3,2014-2016,11.0,3,"90,000-150,000 DKK",108009,139375,4,3.5,True,True,60339,1.0657,47670,True,42315,9730,11020,110734,31638,18018,0.7188,0.6711,1.0495,12089.861751152073,2780.0,0.6589,False,True,4909,173856,2137,False,0.7098,high,,False,False,,False,True,93,C,0.5042,0.5,0.5,62,B,337,B
VOLKSWAGEN,PASSAT,4,2010-2013,14.5,2,"50,000-90,000 DKK",56618,207833,,,,False,,,,False,,,,,22151,22151,0.6539,0.6159,1.5091,13664.062499999998,3960.0,0.5331,False,True,1346,179641,2137,False,0.6677,high,,False,False,,False,True,81,B,0.5647,0.5,0.5,48,B,462,C
