dmr_make,dmr_model,age_band,strata_merged,n_tests,pass_rate,reference_weight
TOYOTA,RAV4,1,1,22661,0.9082,0.3006
TOYOTA,RAV4,1,2,52979,0.8765,0.5074
TOYOTA,RAV4,1,3,16357,0.8486,0.1467
TOYOTA,RAV4,1,4,3014,0.8421,0.0315
TOYOTA,RAV4,1,5,703,0.8677,0.0089
TOYOTA,RAV4,1,6,246,0.7724,0.0049
TOYOTA,RAV4,2,1,3873,0.9001,0.0994
TOYOTA,RAV4,2,2,24632,0.8554,0.3905
TOYOTA,RAV4,2,3,27001,0.8093,0.3331
TOYOTA,RAV4,2,4,9774,0.7692,0.1222
TOYOTA,RAV4,2,5,2283,0.7508,0.036
TOYOTA,RAV4,2,6,857,0.7351,0.0189
TOYOTA,RAV4,3,1,568,0.8926,0.0416
TOYOTA,RAV4,3,2,4816,0.8586,0.2241
TOYOTA,RAV4,3,3,10241,0.7929,0.3476
TOYOTA,RAV4,3,4,7967,0.7374,0.2389
TOYOTA,RAV4,3,5,2892,0.6905,0.099
TOYOTA,RAV4,3,6,983,0.6562,0.0488
TOYOTA,RAV4,4,1,252,0.8651,0.0227
TOYOTA,RAV4,4,2,2728,0.7823,0.1383
TOYOTA,RAV4,4,3,8956,0.6902,0.2841
TOYOTA,RAV4,4,4,12915,0.6145,0.2883
TOYOTA,RAV4,4,5,8043,0.5677,0.167
TOYOTA,RAV4,4,6,3596,0.5334,0.0996
TOYOTA,RAV4 Plug in,1,1,22661,0.9082,0.3006
TOYOTA,RAV4 Plug in,1,2,52979,0.8765,0.5074
TOYOTA,RAV4 Plug in,1,3,16357,0.8486,0.1467
TOYOTA,RAV4 Plug in,1,4,3014,0.8421,0.0315
TOYOTA,RAV4 Plug in,1,5,703,0.8677,0.0089
TOYOTA,RAV4 Plug in,1,6,246,0.7724,0.0049
TOYOTA,RAV4 Plug in,2,1,3873,0.9001,0.0994
TOYOTA,RAV4 Plug in,2,2,24632,0.8554,0.3905
TOYOTA,RAV4 Plug in,2,3,27001,0.8093,0.3331
TOYOTA,RAV4 Plug in,2,4,9774,0.7692,0.1222
TOYOTA,RAV4 Plug in,2,5,2283,0.7508,0.036
TOYOTA,RAV4 Plug in,2,6,857,0.7351,0.0189
TOYOTA,RAV4 Plug in,3,1,568,0.8926,0.0416
TOYOTA,RAV4 Plug in,3,2,4816,0.8586,0.2241
TOYOTA,RAV4 Plug in,3,3,10241,0.7929,0.3476
TOYOTA,RAV4 Plug in,3,4,7967,0.7374,0.2389
TOYOTA,RAV4 Plug in,3,5,2892,0.6905,0.099
TOYOTA,RAV4 Plug in,3,6,983,0.6562,0.0488
TOYOTA,RAV4 Plug in,4,1,252,0.8651,0.0227
TOYOTA,RAV4 Plug in,4,2,2728,0.7823,0.1383
TOYOTA,RAV4 Plug in,4,3,8956,0.6902,0.2841
TOYOTA,RAV4 Plug in,4,4,12915,0.6145,0.2883
TOYOTA,RAV4 Plug in,4,5,8043,0.5677,0.167
TOYOTA,RAV4 Plug in,4,6,3596,0.5334,0.0996
TOYOTA,Toyota C-HR,1,1,44854,0.8835,0.3006
TOYOTA,Toyota C-HR,1,2,84402,0.8315,0.5074
TOYOTA,Toyota C-HR,1,3,22200,0.8025,0.1467
TOYOTA,Toyota C-HR,1,4,4460,0.8108,0.0315
TOYOTA,Toyota C-HR,1,5,1076,0.8206,0.0089
TOYOTA,Toyota C-HR,1,6,442,0.7647,0.0049
TOYOTA,Toyota C-HR,2,1,2486,0.8934,0.0994
TOYOTA,Toyota C-HR,2,2,13326,0.843,0.3905
TOYOTA,Toyota C-HR,2,3,8725,0.794,0.3331
TOYOTA,Toyota C-HR,2,4,2126,0.7723,0.1222
TOYOTA,Toyota C-HR,2,5,638,0.7712,0.036
TOYOTA,Toyota C-HR,2,6,359,0.7967,0.0189
TOYOTA,VERSO,1,1,3539,0.8683,0.3006
TOYOTA,VERSO,1,2,8244,0.8348,0.5074
TOYOTA,VERSO,1,3,2843,0.7956,0.1467
TOYOTA,VERSO,1,4,812,0.7512,0.0315
TOYOTA,VERSO,1,5,313,0.738,0.0089
TOYOTA,VERSO,1,6,256,0.6992,0.0049
TOYOTA,VERSO,2,1,1965,0.8723,0.0994
TOYOTA,VERSO,2,2,12640,0.8172,0.3905
TOYOTA,VERSO,2,3,12566,0.7593,0.3331
TOYOTA,VERSO,2,4,5020,0.698,0.1222
TOYOTA,VERSO,2,5,1960,0.6668,0.036
TOYOTA,VERSO,2,6,2283,0.6702,0.0189
TOYOTA,VERSO,3,1,948,0.8692,0.0416
TOYOTA,VERSO,3,2,6671,0.7732,0.2241
TOYOTA,VERSO,3,3,12885,0.6922,0.3476
TOYOTA,VERSO,3,4,9895,0.6351,0.2389
TOYOTA,VERSO,3,5,4270,0.6035,0.099
TOYOTA,VERSO,3,6,3834,0.5955,0.0488
TOYOTA,VERSO,4,1,245,0.8571,0.0227
TOYOTA,VERSO,4,2,2001,0.7506,0.1383
TOYOTA,VERSO,4,3,5148,0.6639,0.2841
TOYOTA,VERSO,4,4,6478,0.6153,0.2883
TOYOTA,VERSO,4,5,4047,0.5901,0.167
TOYOTA,VERSO,4,6,2977,0.562,0.0996
TOYOTA,YARIS,1,1,161831,0.8972,0.3006
TOYOTA,YARIS,1,2,127736,0.832,0.5074
TOYOTA,YARIS,1,3,20198,0.7656,0.1467
TOYOTA,YARIS,1,4,3158,0.7413,0.0315
TOYOTA,YARIS,1,5,679,0.729,0.0089
TOYOTA,YARIS,1,6,267,0.6854,0.0049
TOYOTA,YARIS,2,1,71429,0.8734,0.0994
TOYOTA,YARIS,2,2,168713,0.7995,0.3905
TOYOTA,YARIS,2,3,76398,0.7221,0.3331
TOYOTA,YARIS,2,4,17826,0.6804,0.1222
TOYOTA,YARIS,2,5,3997,0.6645,0.036
TOYOTA,YARIS,2,6,1606,0.6438,0.0189
TOYOTA,YARIS,3,1,26656,0.8358,0.0416
TOYOTA,YARIS,3,2,109702,0.756,0.2241
TOYOTA,YARIS,3,3,100870,0.6699,0.3476
TOYOTA,YARIS,3,4,40979,0.6228,0.2389
TOYOTA,YARIS,3,5,10704,0.5916,0.099
TOYOTA,YARIS,3,6,3579,0.5834,0.0488
TOYOTA,YARIS,4,1,14181,0.8033,0.0227
TOYOTA,YARIS,4,2,76879,0.7042,0.1383
TOYOTA,YARIS,4,3,119630,0.6062,0.2841
TOYOTA,YARIS,4,4,84591,0.5504,0.2883
TOYOTA,YARIS,4,5,33890,0.5257,0.167
TOYOTA,YARIS,4,6,13039,0.5135,0.0996
TOYOTA,YARIS 5-DØRS,1,1,161831,0.8972,0.3006
TOYOTA,YARIS 5-DØRS,1,2,127736,0.832,0.5074
TOYOTA,YARIS 5-DØRS,1,3,20198,0.7656,0.1467
TOYOTA,YARIS 5-DØRS,1,4,3158,0.7413,0.0315
TOYOTA,YARIS 5-DØRS,1,5,679,0.729,0.0089
TOYOTA,YARIS 5-DØRS,1,6,267,0.6854,0.0049
TOYOTA,YARIS 5-DØRS,2,1,71429,0.8734,0.0994
TOYOTA,YARIS 5-DØRS,2,2,168713,0.7995,0.3905
TOYOTA,YARIS 5-DØRS,2,3,76398,0.7221,0.3331
TOYOTA,YARIS 5-DØRS,2,4,17826,0.6804,0.1222
TOYOTA,YARIS 5-DØRS,2,5,3997,0.6645,0.036
TOYOTA,YARIS 5-DØRS,2,6,1606,0.6438,0.0189
TOYOTA,YARIS 5-DØRS,3,1,26656,0.8358,0.0416
TOYOTA,YARIS 5-DØRS,3,2,109702,0.756,0.2241
TOYOTA,YARIS 5-DØRS,3,3,100870,0.6699,0.3476
TOYOTA,YARIS 5-DØRS,3,4,40979,0.6228,0.2389
TOYOTA,YARIS 5-DØRS,3,5,10704,0.5916,0.099
TOYOTA,YARIS 5-DØRS,3,6,3579,0.5834,0.0488
TOYOTA,YARIS 5-DØRS,4,1,14181,0.8033,0.0227
TOYOTA,YARIS 5-DØRS,4,2,76879,0.7042,0.1383
TOYOTA,YARIS 5-DØRS,4,3,119630,0.6062,0.2841
TOYOTA,YARIS 5-DØRS,4,4,84591,0.5504,0.2883
TOYOTA,YARIS 5-DØRS,4,5,33890,0.5257,0.167
TOYOTA,YARIS 5-DØRS,4,6,13039,0.5135,0.0996
VOLKSWAGEN,CADDY,1,1,17001,0.8505,0.3006
VOLKSWAGEN,CADDY,1,2,44629,0.7834,0.5074
VOLKSWAGEN,CADDY,1,3,33855,0.7515,0.1467
VOLKSWAGEN,CADDY,1,4,16587,0.7277,0.0315
VOLKSWAGEN,CADDY,1,5,6936,0.717,0.0089
VOLKSWAGEN,CADDY,1,6,3996,0.6989,0.0049
VOLKSWAGEN,CADDY,2,1,4626,0.8333,0.0994
VOLKSWAGEN,CADDY,2,2,25037,0.7646,0.3905
VOLKSWAGEN,CADDY,2,3,43352,0.7073,0.3331
VOLKSWAGEN,CADDY,2,4,35438,0.6822,0.1222
VOLKSWAGEN,CADDY,2,5,19869,0.6638,0.036
VOLKSWAGEN,CADDY,2,6,14742,0.6533,0.0189
VOLKSWAGEN,CADDY,3,1,1330,0.7812,0.0416
VOLKSWAGEN,CADDY,3,2,7772,0.7443,0.2241
VOLKSWAGEN,CADDY,3,3,23568,0.6782,0.3476
VOLKSWAGEN,CADDY,3,4,36085,0.6379,0.2389
VOLKSWAGEN,CADDY,3,5,31281,0.6229,0.099
VOLKSWAGEN,CADDY,3,6,32117,0.6158,0.0488
VOLKSWAGEN,CADDY,4,1,413,0.7676,0.0227
VOLKSWAGEN,CADDY,4,2,2756,0.705,0.1383
VOLKSWAGEN,CADDY,4,3,9334,0.6472,0.2841
VOLKSWAGEN,CADDY,4,4,20764,0.6061,0.2883
VOLKSWAGEN,CADDY,4,5,27583,0.5837,0.167
VOLKSWAGEN,CADDY,4,6,44186,0.5851,0.0996
VOLKSWAGEN,CALIFORNIA,1,1,5091,0.9034,0.3006
VOLKSWAGEN,CALIFORNIA,1,2,6297,0.8331,0.5074
VOLKSWAGEN,CALIFORNIA,1,3,1065,0.7822,0.1467
VOLKSWAGEN,CALIFORNIA,1,4+5+6,118,0.7119,0.0454
VOLKSWAGEN,CALIFORNIA,2,1,1472,0.8777,0.0994
VOLKSWAGEN,CALIFORNIA,2,2,4961,0.8242,0.3905
VOLKSWAGEN,CALIFORNIA,2,3,2854,0.7547,0.3331
VOLKSWAGEN,CALIFORNIA,2,4,579,0.7098,0.1222
VOLKSWAGEN,CALIFORNIA,2,5+6,159,0.6981,0.0549
VOLKSWAGEN,CALIFORNIA,3,1,335,0.8328,0.0416
VOLKSWAGEN,CALIFORNIA,3,2,2274,0.8004,0.2241
VOLKSWAGEN,CALIFORNIA,3,3,2460,0.7537,0.3476
VOLKSWAGEN,CALIFORNIA,3,4,914,0.7013,0.2389
VOLKSWAGEN,CALIFORNIA,3,5+6,268,0.6157,0.1479
VOLKSWAGEN,CALIFORNIA,4,1+2,627,0.7847,0.161
VOLKSWAGEN,CALIFORNIA,4,3,859,0.7416,0.2841
VOLKSWAGEN,CALIFORNIA,4,4,532,0.6748,0.2883
VOLKSWAGEN,CALIFORNIA,4,5+6,258,0.6008,0.2665
VOLKSWAGEN,GOLF,1,1,158919,0.9195,0.3006
VOLKSWAGEN,GOLF,1,2,379037,0.8774,0.5074
VOLKSWAGEN,GOLF,1,3,127164,0.829,0.1467
VOLKSWAGEN,GOLF,1,4,23020,0.7977,0.0315
VOLKSWAGEN,GOLF,1,5,4303,0.8036,0.0089
VOLKSWAGEN,GOLF,1,6,1194,0.8216,0.0049
VOLKSWAGEN,GOLF,2,1,44521,0.909,0.0994
VOLKSWAGEN,GOLF,2,2,255977,0.8657,0.3905
VOLKSWAGEN,GOLF,2,3,289972,0.8083,0.3331
VOLKSWAGEN,GOLF,2,4,123205,0.7649,0.1222
VOLKSWAGEN,GOLF,2,5,34996,0.7479,0.036
VOLKSWAGEN,GOLF,2,6,11360,0.7342,0.0189
VOLKSWAGEN,GOLF,3,1,13054,0.8757,0.0416
VOLKSWAGEN,GOLF,3,2,95772,0.8118,0.2241
VOLKSWAGEN,GOLF,3,3,201580,0.7366,0.3476
VOLKSWAGEN,GOLF,3,4,190689,0.6804,0.2389
VOLKSWAGEN,GOLF,3,5,97328,0.6513,0.099
VOLKSWAGEN,GOLF,3,6,46483,0.6249,0.0488
VOLKSWAGEN,GOLF,4,1,6221,0.8439,0.0227
VOLKSWAGEN,GOLF,4,2,49896,0.75,0.1383
VOLKSWAGEN,GOLF,4,3,139417,0.6545,0.2841
VOLKSWAGEN,GOLF,4,4,211900,0.5975,0.2883
VOLKSWAGEN,GOLF,4,5,173519,0.5702,0.167
VOLKSWAGEN,GOLF,4,6,121089,0.5516,0.0996
VOLKSWAGEN,GOLF VARIANT,1,1,158919,0.9195,0.3006
VOLKSWAGEN,GOLF VARIANT,1,2,379037,0.8774,0.5074
VOLKSWAGEN,GOLF VARIANT,1,3,127164,0.829,0.1467
VOLKSWAGEN,GOLF VARIANT,1,4,23020,0.7977,0.0315
VOLKSWAGEN,GOLF VARIANT,1,5,4303,0.8036,0.0089
VOLKSWAGEN,GOLF VARIANT,1,6,1194,0.8216,0.0049
VOLKSWAGEN,GOLF VARIANT,2,1,44521,0.909,0.0994
VOLKSWAGEN,GOLF VARIANT,2,2,255977,0.8657,0.3905
VOLKSWAGEN,GOLF VARIANT,2,3,289972,0.8083,0.3331
VOLKSWAGEN,GOLF VARIANT,2,4,123205,0.7649,0.1222
VOLKSWAGEN,GOLF VARIANT,2,5,34996,0.7479,0.036
VOLKSWAGEN,GOLF VARIANT,2,6,11360,0.7342,0.0189
VOLKSWAGEN,GOLF VARIANT,3,1,13054,0.8757,0.0416
VOLKSWAGEN,GOLF VARIANT,3,2,95772,0.8118,0.2241
VOLKSWAGEN,GOLF VARIANT,3,3,201580,0.7366,0.3476
VOLKSWAGEN,GOLF VARIANT,3,4,190689,0.6804,0.2389
VOLKSWAGEN,GOLF VARIANT,3,5,97328,0.6513,0.099
VOLKSWAGEN,GOLF VARIANT,3,6,46483,0.6249,0.0488
VOLKSWAGEN,GOLF VARIANT,4,1,6221,0.8439,0.0227
VOLKSWAGEN,GOLF VARIANT,4,2,49896,0.75,0.1383
VOLKSWAGEN,GOLF VARIANT,4,3,139417,0.6545,0.2841
VOLKSWAGEN,GOLF VARIANT,4,4,211900,0.5975,0.2883
VOLKSWAGEN,GOLF VARIANT,4,5,173519,0.5702,0.167
VOLKSWAGEN,GOLF VARIANT,4,6,121089,0.5516,0.0996
VOLKSWAGEN,Golf Sportsvan,1,1,158919,0.9195,0.3006
VOLKSWAGEN,Golf Sportsvan,1,2,379037,0.8774,0.5074
VOLKSWAGEN,Golf Sportsvan,1,3,127164,0.829,0.1467
VOLKSWAGEN,Golf Sportsvan,1,4,23020,0.7977,0.0315
VOLKSWAGEN,Golf Sportsvan,1,5,4303,0.8036,0.0089
VOLKSWAGEN,Golf Sportsvan,1,6,1194,0.8216,0.0049
VOLKSWAGEN,Golf Sportsvan,2,1,44521,0.909,0.0994
VOLKSWAGEN,Golf Sportsvan,2,2,255977,0.8657,0.3905
VOLKSWAGEN,Golf Sportsvan,2,3,289972,0.8083,0.3331
VOLKSWAGEN,Golf Sportsvan,2,4,123205,0.7649,0.1222
VOLKSWAGEN,Golf Sportsvan,2,5,34996,0.7479,0.036
VOLKSWAGEN,Golf Sportsvan,2,6,11360,0.7342,0.0189
VOLKSWAGEN,Golf Sportsvan,3,1,13054,0.8757,0.0416
VOLKSWAGEN,Golf Sportsvan,3,2,95772,0.8118,0.2241
VOLKSWAGEN,Golf Sportsvan,3,3,201580,0.7366,0.3476
VOLKSWAGEN,Golf Sportsvan,3,4,190689,0.6804,0.2389
VOLKSWAGEN,Golf Sportsvan,3,5,97328,0.6513,0.099
VOLKSWAGEN,Golf Sportsvan,3,6,46483,0.6249,0.0488
VOLKSWAGEN,Golf Sportsvan,4,1,6221,0.8439,0.0227
VOLKSWAGEN,Golf Sportsvan,4,2,49896,0.75,0.1383
VOLKSWAGEN,Golf Sportsvan,4,3,139417,0.6545,0.2841
VOLKSWAGEN,Golf Sportsvan,4,4,211900,0.5975,0.2883
VOLKSWAGEN,Golf Sportsvan,4,5,173519,0.5702,0.167
VOLKSWAGEN,Golf Sportsvan,4,6,121089,0.5516,0.0996
VOLKSWAGEN,PASSAT,1,1,8764,0.9053,0.3006
VOLKSWAGEN,PASSAT,1,2,44982,0.8728,0.5074
VOLKSWAGEN,PASSAT,1,3,40951,0.8343,0.1467
VOLKSWAGEN,PASSAT,1,4,20456,0.7974,0.0315
VOLKSWAGEN,PASSAT,1,5,8476,0.8086,0.0089
VOLKSWAGEN,PASSAT,1,6,5441,0.8122,0.0049
VOLKSWAGEN,PASSAT,2,1,2219,0.8887,0.0994
VOLKSWAGEN,PASSAT,2,2,22652,0.8502,0.3905
VOLKSWAGEN,PASSAT,2,3,51675,0.7845,0.3331
VOLKSWAGEN,PASSAT,2,4,46630,0.7434,0.1222
VOLKSWAGEN,PASSAT,2,5,27485,0.738,0.036
VOLKSWAGEN,PASSAT,2,6,25470,0.7324,0.0189
VOLKSWAGEN,PASSAT,3,1,695,0.8734,0.0416
VOLKSWAGEN,PASSAT,3,2,7725,0.7828,0.2241
VOLKSWAGEN,PASSAT,3,3,28296,0.7234,0.3476
VOLKSWAGEN,PASSAT,3,4,47349,0.6704,0.2389
VOLKSWAGEN,PASSAT,3,5,43300,0.6486,0.099
VOLKSWAGEN,PASSAT,3,6,46491,0.6393,0.0488
VOLKSWAGEN,PASSAT,4,1,337,0.8309,0.0227
VOLKSWAGEN,PASSAT,4,2,4022,0.7471,0.1383
VOLKSWAGEN,PASSAT,4,3,16271,0.6703,0.2841
VOLKSWAGEN,PASSAT,4,4,38403,0.628,0.2883
VOLKSWAGEN,PASSAT,4,5,52067,0.6034,0.167
VOLKSWAGEN,PASSAT,4,6,68541,0.5968,0.0996
VOLKSWAGEN,PASSAT VARIANT,1,1,8764,0.9053,0.3006
VOLKSWAGEN,PASSAT VARIANT,1,2,44982,0.8728,0.5074
VOLKSWAGEN,PASSAT VARIANT,1,3,40951,0.8343,0.1467
VOLKSWAGEN,PASSAT VARIANT,1,4,20456,0.7974,0.0315
VOLKSWAGEN,PASSAT VARIANT,1,5,8476,0.8086,0.0089
VOLKSWAGEN,PASSAT VARIANT,1,6,5441,0.8122,0.0049
VOLKSWAGEN,PASSAT VARIANT,2,1,2219,0.8887,0.0994
VOLKSWAGEN,PASSAT VARIANT,2,2,22652,0.8502,0.3905
VOLKSWAGEN,PASSAT VARIANT,2,3,51675,0.7845,0.3331
VOLKSWAGEN,PASSAT VARIANT,2,4,46630,0.7434,0.1222
VOLKSWAGEN,PASSAT VARIANT,2,5,27485,0.738,0.036
VOLKSWAGEN,PASSAT VARIANT,2,6,25470,0.7324,0.0189
VOLKSWAGEN,PASSAT VARIANT,3,1,695,0.8734,0.0416
VOLKSWAGEN,PASSAT VARIANT,3,2,7725,0.7828,0.2241
VOLKSWAGEN,PASSAT VARIANT,3,3,28296,0.7234,0.3476
VOLKSWAGEN,PASSAT VARIANT,3,4,47349,0.6704,0.2389
VOLKSWAGEN,PASSAT VARIANT,3,5,43300,0.6486,0.099
VOLKSWAGEN,PASSAT VARIANT,3,6,46491,0.6393,0.0488
VOLKSWAGEN,PASSAT VARIANT,4,1,337,0.8309,0.0227
VOLKSWAGEN,PASSAT VARIANT,4,2,4022,0.7471,0.1383
VOLKSWAGEN,PASSAT VARIANT,4,3,16271,0.6703,0.2841
VOLKSWAGEN,PASSAT VARIANT,4,4,38403,0.628,0.2883
VOLKSWAGEN,PASSAT VARIANT,4,5,52067,0.6034,0.167
VOLKSWAGEN,PASSAT VARIANT,4,6,68541,0.5968,0.0996
VOLKSWAGEN,POLO,1,1,182166,0.8602,0.3006
VOLKSWAGEN,POLO,1,2,253215,0.784,0.5074
VOLKSWAGEN,POLO,1,3,46606,0.7157,0.1467
VOLKSWAGEN,POLO,1,4,4469,0.6708,0.0315
VOLKSWAGEN,POLO,1,5,499,0.6954,0.0089
VOLKSWAGEN,POLO,1,6,120,0.6667,0.0049
VOLKSWAGEN,POLO,2,1,74807,0.8518,0.0994
VOLKSWAGEN,POLO,2,2,258020,0.7524,0.3905
VOLKSWAGEN,POLO,2,3,171136,0.669,0.3331
VOLKSWAGEN,POLO,2,4,38855,0.6097,0.1222
VOLKSWAGEN,POLO,2,5,5699,0.5915,0.036
VOLKSWAGEN,POLO,2,6,1085,0.5871,0.0189
VOLKSWAGEN,POLO,3,1,28244,0.8265,0.0416
VOLKSWAGEN,POLO,3,2,135223,0.7073,0.2241
VOLKSWAGEN,POLO,3,3,182715,0.5985,0.3476
VOLKSWAGEN,POLO,3,4,94216,0.5398,0.2389
VOLKSWAGEN,POLO,3,5,22496,0.5164,0.099
VOLKSWAGEN,POLO,3,6,4823,0.5177,0.0488
VOLKSWAGEN,POLO,4,1,15970,0.7946,0.0227
VOLKSWAGEN,POLO,4,2,87567,0.6583,0.1383
VOLKSWAGEN,POLO,4,3,154917,0.5433,0.2841
VOLKSWAGEN,POLO,4,4,128545,0.4833,0.2883
VOLKSWAGEN,POLO,4,5,50815,0.4578,0.167
VOLKSWAGEN,POLO,4,6,15403,0.4603,0.0996
VOLKSWAGEN,T-Cross,1,1,12972,0.898,0.3006
VOLKSWAGEN,T-Cross,1,2,11987,0.8357,0.5074
VOLKSWAGEN,T-Cross,1,3,1211,0.7803,0.1467
VOLKSWAGEN,T-Cross,1,4+5+6,112,0.7589,0.0454
VOLKSWAGEN,T-Roc,1,1,38614,0.9274,0.3006
VOLKSWAGEN,T-Roc,1,2,69273,0.8921,0.5074
VOLKSWAGEN,T-Roc,1,3,12494,0.8639,0.1467
VOLKSWAGEN,T-Roc,1,4,1315,0.8228,0.0315
VOLKSWAGEN,T-Roc,1,5+6,212,0.8066,0.0139
VOLKSWAGEN,T-Roc,2,1,434,0.9309,0.0994
VOLKSWAGEN,T-Roc,2,2,2635,0.8915,0.3905
VOLKSWAGEN,T-Roc,2,3,1248,0.8646,0.3331
VOLKSWAGEN,T-Roc,2,4+5+6,184,0.7717,0.1771
VOLKSWAGEN,TIGUAN,1,1,57734,0.915,0.3006
VOLKSWAGEN,TIGUAN,1,2,192578,0.873,0.5074
VOLKSWAGEN,TIGUAN,1,3,59533,0.8432,0.1467
VOLKSWAGEN,TIGUAN,1,4,8596,0.8236,0.0315
VOLKSWAGEN,TIGUAN,1,5,1417,0.8243,0.0089
VOLKSWAGEN,TIGUAN,1,6,296,0.8378,0.0049
VOLKSWAGEN,TIGUAN,2,1,6613,0.8916,0.0994
VOLKSWAGEN,TIGUAN,2,2,71283,0.8508,0.3905
VOLKSWAGEN,TIGUAN,2,3,96474,0.7998,0.3331
VOLKSWAGEN,TIGUAN,2,4,32664,0.7501,0.1222
VOLKSWAGEN,TIGUAN,2,5,6688,0.7207,0.036
VOLKSWAGEN,TIGUAN,2,6,1604,0.7095,0.0189
VOLKSWAGEN,TIGUAN,3,1,1105,0.838,0.0416
VOLKSWAGEN,TIGUAN,3,2,13753,0.7865,0.2241
VOLKSWAGEN,TIGUAN,3,3,42304,0.7235,0.3476
VOLKSWAGEN,TIGUAN,3,4,39824,0.6765,0.2389
VOLKSWAGEN,TIGUAN,3,5,15949,0.6519,0.099
VOLKSWAGEN,TIGUAN,3,6,5685,0.623,0.0488
VOLKSWAGEN,TIGUAN,4,1,216,0.8796,0.0227
VOLKSWAGEN,TIGUAN,4,2,2434,0.744,0.1383
VOLKSWAGEN,TIGUAN,4,3,11876,0.6721,0.2841
VOLKSWAGEN,TIGUAN,4,4,23975,0.624,0.2883
VOLKSWAGEN,TIGUAN,4,5,19356,0.6093,0.167
VOLKSWAGEN,TIGUAN,4,6,9824,0.6045,0.0996
VOLKSWAGEN,TOURAN,1,1,7892,0.8792,0.3006
VOLKSWAGEN,TOURAN,1,2,20702,0.8301,0.5074
VOLKSWAGEN,TOURAN,1,3,7656,0.806,0.1467
VOLKSWAGEN,TOURAN,1,4,1953,0.8126,0.0315
VOLKSWAGEN,TOURAN,1,5,732,0.8087,0.0089
VOLKSWAGEN,TOURAN,1,6,537,0.7989,0.0049
VOLKSWAGEN,TOURAN,2,1,1537,0.8738,0.0994
VOLKSWAGEN,TOURAN,2,2,13983,0.8152,0.3905
VOLKSWAGEN,TOURAN,2,3,19295,0.7533,0.3331
VOLKSWAGEN,TOURAN,2,4,9375,0.7127,0.1222
VOLKSWAGEN,TOURAN,2,5,3513,0.7059,0.036
VOLKSWAGEN,TOURAN,2,6,3124,0.7161,0.0189
VOLKSWAGEN,TOURAN,3,1,556,0.8921,0.0416
VOLKSWAGEN,TOURAN,3,2,7273,0.7942,0.2241
VOLKSWAGEN,TOURAN,3,3,18381,0.7034,0.3476
VOLKSWAGEN,TOURAN,3,4,20454,0.6534,0.2389
VOLKSWAGEN,TOURAN,3,5,11592,0.6284,0.099
VOLKSWAGEN,TOURAN,3,6,8153,0.6324,0.0488
VOLKSWAGEN,TOURAN,4,1,250,0.808,0.0227
VOLKSWAGEN,TOURAN,4,2,3003,0.7263,0.1383
VOLKSWAGEN,TOURAN,4,3,11479,0.6398,0.2841
VOLKSWAGEN,TOURAN,4,4,24899,0.5822,0.2883
VOLKSWAGEN,TOURAN,4,5,27158,0.555,0.167
VOLKSWAGEN,TOURAN,4,6,22959,0.5483,0.0996
VOLKSWAGEN,UP!,1,1,73256,0.8877,0.3006
VOLKSWAGEN,UP!,1,2,46011,0.811,0.5074
VOLKSWAGEN,UP!,1,3,6194,0.7301,0.1467
VOLKSWAGEN,UP!,1,4,640,0.6703,0.0315
VOLKSWAGEN,UP!,1,5+6,124,0.5887,0.0139
VOLKSWAGEN,UP!,2,1,52744,0.8709,0.0994
VOLKSWAGEN,UP!,2,2,94928,0.7986,0.3905
VOLKSWAGEN,UP!,2,3,37181,0.7158,0.3331
VOLKSWAGEN,UP!,2,4,6968,0.647,0.1222
VOLKSWAGEN,UP!,2,5,1048,0.6145,0.036
VOLKSWAGEN,UP!,2,6,305,0.5443,0.0189
VOLKSWAGEN,UP!,3,1,16691,0.8781,0.0416
VOLKSWAGEN,UP!,3,2,52425,0.807,0.2241
VOLKSWAGEN,UP!,3,3,41855,0.7167,0.3476
VOLKSWAGEN,UP!,3,4,13811,0.6406,0.2389
VOLKSWAGEN,UP!,3,5,2864,0.6016,0.099
VOLKSWAGEN,UP!,3,6,709,0.567,0.0488
VOLKSWAGEN,UP!,4,1,298,0.8725,0.0227
VOLKSWAGEN,UP!,4,2,1345,0.7814,0.1383
VOLKSWAGEN,UP!,4,3,1863,0.7193,0.2841
VOLKSWAGEN,UP!,4,4,959,0.633,0.2883
VOLKSWAGEN,UP!,4,5+6,353,0.5666,0.2665
VOLVO,V40,1,1,32153,0.8463,0.3006
VOLVO,V40,1,2,67188,0.788,0.5074
VOLVO,V40,1,3,22064,0.7422,0.1467
VOLVO,V40,1,4,4299,0.733,0.0315
VOLVO,V40,1,5,839,0.7306,0.0089
VOLVO,V40,1,6,207,0.6908,0.0049
VOLVO,V40,2,1,8964,0.8406,0.0994
VOLVO,V40,2,2,53649,0.763,0.3905
VOLVO,V40,2,3,63968,0.7021,0.3331
VOLVO,V40,2,4,29635,0.6693,0.1222
VOLVO,V40,2,5,8701,0.6435,0.036
VOLVO,V40,2,6,2568,0.6277,0.0189
VOLVO,V40,3,1,1148,0.8354,0.0416
VOLVO,V40,3,2,8628,0.7644,0.2241
VOLVO,V40,3,3,19903,0.6868,0.3476
VOLVO,V40,3,4,19221,0.6361,0.2389
VOLVO,V40,3,5,9787,0.6115,0.099
VOLVO,V40,3,6,4147,0.6014,0.0488
VOLVO,V40,4,1+2+3,174,0.6379,0.4451
VOLVO,V40,4,4,148,0.6014,0.2883
